"timestamp","voltage","voltage_scaled"
"2022-09-23T13:54:16.481960","0.0","0.0"
"2022-09-23T13:57:16.813264","1000.0","0.2857142857142857"
"2022-09-23T14:00:17.073186","2000.0","0.5714285714285714"
"2022-09-23T14:03:17.358074","3000.0","0.8571428571428571"
"2022-09-23T14:06:17.684211","4000.0","1.1428571428571428"
"2022-09-23T14:09:17.899457","5000.0","1.4285714285714286"
"2022-09-23T14:12:18.252065","6000.0","1.7142857142857142"
"2022-09-23T14:15:18.534413","7000.0","2.0"
"2022-09-23T14:18:18.890021","8000.0","2.2857142857142856"
"2022-09-23T14:21:19.227792","9000.0","2.5714285714285716"
"2022-09-23T14:24:19.513425","10000.0","2.857142857142857"
"2022-09-23T14:27:19.755871","11000.0","3.142857142857143"
"2022-09-23T14:30:19.992249","12000.0","3.4285714285714284"
"2022-09-23T14:33:20.306725","13000.0","3.7142857142857144"
"2022-09-23T14:36:20.555778","14000.0","4.0"
"2022-09-23T14:39:20.915734","15000.0","4.285714285714286"
"2022-09-23T14:42:21.149055","16000.0","4.571428571428571"
"2022-09-23T14:45:21.410542","17000.0","4.857142857142857"
